network_id node_id idk1 idk2
17038 561809 9 0
17039 661013 35 0
17040 647600 21 0
17041 17493 26 0
17042 291718 24 0
17043 103430 8 0
17044 4732 62 0
17045 224823 48 0
17046 307656 7 0
17047 1116426 46 0
17048 7233 62 0
17049 1118617 27 0
17050 593260 7 0
17051 21778 23 0
17052 361272 48 0
17053 1121118 68 0
17054 167708 36 0
17055 23643 16 0
17056 1103499 9 0
17057 66856 55 0
17058 1153542 3 0
17059 93479 58 0
17060 741682 13 0
17061 381793 66 0
17062 24887 36 0
17063 573535 12 0
17064 72179 59 0
17065 1154161 58 0
17066 1127703 17 0
17067 3191 9 0
17068 1107423 1 0
17069 1130787 18 0
17070 406905 54 0
17071 1123578 32 0
17072 53212 15 0
17073 1121059 70 0
17074 1105301 70 0
17075 1120946 68 0
17076 8408 56 0
17077 178603 33 0
17078 705705 56 0
17079 435887 26 0
17080 1152146 60 0
17081 90219 6 0
17082 1103461 41 0
17083 10105 60 0
17084 505322 17 0
17085 1154167 58 0
17086 5731 58 0
17087 1113173 1 0
17088 1108021 70 0
17089 1152247 15 0
17090 9077 53 0
17091 75335 26 0
17092 1129570 7 0
17093 754015 61 0
17094 1154606 21 0
17095 134307 9 0
17096 1154115 1 0
17097 1113550 10 0
17098 878885 36 0
17099 1114824 55 0
17100 543402 20 0
17101 1137288 63 0
17102 1125355 67 0
17103 1122522 17 0
17104 1103391 61 0
17105 150861 32 0
17106 1131832 14 0
17107 1114084 8 0
17108 702916 44 0
17109 97377 12 0
17110 22630 59 0
17111 1123130 15 0
17112 1111630 61 0
17113 653612 62 0
17114 1128863 3 0
17115 117288 46 0
17116 57773 11 0
17117 231652 63 0
17118 1129597 69 0
17119 223262 16 0
17120 1131741 7 0
17121 1106197 70 0
17122 6083 65 0
17123 1120203 7 0
17124 1153125 1 0
17125 451710 24 0
17126 1126952 36 0
17127 632873 35 0
17128 20581 55 0
17129 1105482 68 0
17130 1110150 31 0
17131 1152273 48 0
17132 398281 65 0
17133 21715 54 0
17134 346292 8 0
17135 1136082 18 0
17136 1133961 9 0
17137 1120159 14 0
17138 615833 60 0
17139 932182 53 0
17140 367642 14 0
17141 1135915 26 0
17142 1108169 8 0
17143 119761 8 0
17144 1112929 8 0
17145 1123689 9 0
17146 1128425 8 0
17147 109248 17 0
17148 1128140 41 0
17149 815073 8 0
17150 134187 20 0
17151 1141425 62 0
17152 827381 22 0
17153 399561 35 0
17154 8594 11 0
17155 171440 18 0
17156 42748 64 0
17157 395160 70 0
17158 149553 59 0
17159 180943 6 0
17160 90460 1 0
17161 1125944 6 0
17162 1125336 64 0
17163 39812 18 0
17164 149479 15 0
17165 792500 54 0
17166 1116329 13 0
17167 799416 56 0
17168 1121364 64 0
17169 782932 24 0
17170 269315 17 0
17171 1131335 9 0
17172 140045 52 0
17173 1125502 48 0
17174 1152473 4 0
17175 54041 15 0
17176 1112356 2 0
17177 1120949 18 0
17178 124256 70 0
17179 1134995 62 0
17180 1154042 8 0
17181 165843 14 0
17182 1120995 61 0
17183 182351 17 0
17184 4726 62 0
17185 1075 46 0
17186 1152311 66 0
17187 617751 68 0
17188 201040 55 0
17189 7357 64 0
17190 899 54 0
17191 1112577 6 0
17192 76011 35 0
17193 183513 64 0
17194 1153479 9 0
17195 1109892 70 0
17196 315082 5 0
17197 1108420 18 0
17198 94713 9 0
17199 894048 23 0
17200 1110160 60 0
17201 845823 55 0
17202 847230 16 0
17203 1144501 68 0
17204 699609 23 0
17205 1133232 23 0
17206 684476 8 0
17207 53438 60 0
17208 1213 11 0
17209 1106730 5 0
17210 10061 62 0
17211 2277 36 0
17212 12718 67 0
17213 117517 66 0
17214 749692 18 0
17215 283710 47 0
17216 222034 58 0
17217 1133408 45 0
17218 1152921 23 0
17219 1100792 61 0
17220 385067 6 0
17221 1137244 37 0
17222 1138240 62 0
17223 1111346 18 0
17224 74521 62 0
17225 205408 63 0
17226 589663 29 0
17227 178209 11 0
17228 92880 15 0
17229 424124 64 0
17230 46568 55 0
17231 697270 55 0
17232 154751 53 0
17233 618475 62 0
17234 346523 36 0
17235 19208 62 0
17236 1106287 8 0
17237 546586 46 0
17238 98277 60 0
17239 971213 20 0
17240 1050887 23 0
17241 82664 6 0
17242 145831 18 0
17243 643785 70 0
17244 96318 21 0
17245 1136496 56 0
17246 226294 18 0
17247 645 21 0
17248 1152481 15 0
17249 170928 24 0
17250 700360 5 0
17251 1119172 58 0
17252 810148 5 0
17253 84484 15 0
17254 78416 53 0
17255 1132809 11 0
17256 86038 49 0
17257 1114636 70 0
17258 1104946 12 0
17259 426788 37 0
17260 1152572 42 0
17261 1131137 9 0
17262 1139318 70 0
17263 1138375 20 0
17264 1154316 64 0
17265 1115920 21 0
17266 602574 1 0
17267 1139305 58 0
17268 671824 3 0
17269 1105897 13 0
17270 41154 58 0
17271 89814 56 0
17272 1139840 35 0
17273 64317 19 0
17274 67292 8 0
17275 17012 61 0
17276 68224 8 0
17277 3584 17 0
17278 1111477 55 0
17279 1153607 35 0
17280 37202 16 0
17281 47180 58 0
17282 1138133 70 0
17283 40194 1 0
17284 9081 53 0
17285 57168 30 0
17286 184630 24 0
17287 74448 60 0
17288 230276 23 0
17289 1106682 68 0
17290 102439 54 0
17291 27582 5 0
17292 402239 23 0
17293 576382 41 0
17294 165734 58 0
17295 195516 10 0
17296 1136456 45 0
17297 287938 55 0
17298 1388 15 0
17299 213366 46 0
17300 198443 7 0
17301 66794 9 0
17302 1131319 9 0
17303 1119434 18 0
17304 1128555 22 0
17305 210319 1 0
17306 243799 18 0
17307 1121057 6 0
17308 239053 15 0
17309 1126029 10 0
17310 1109341 35 0
17311 645356 9 0
17312 1135872 62 0
17313 234092 58 0
17314 13491 54 0
17315 1135458 70 0
17316 538615 44 0
17317 1108050 8 0
17318 572202 1 0
17319 1108377 6 0
17320 1152827 60 0
17321 109759 58 0
17322 433653 19 0
17323 175291 8 0
17324 1120600 2 0
17325 690635 4 0
17326 1127423 53 0
17327 1123068 9 0
17328 119740 52 0
17329 354640 4 0
17330 1140288 8 0
17331 1134184 35 0
17332 644577 9 0
17333 1116011 10 0
17334 365308 23 0
17335 1120020 10 0
17336 14090 9 0
17337 1114918 64 0
17338 1108018 60 0
17339 1136321 16 0
17340 73145 9 0
17341 128465 66 0
17342 1108349 58 0
17343 1103747 40 0
17344 1134723 31 0
17345 36866 68 0
17346 741898 37 0
17347 358225 63 0
17348 1045955 66 0
17349 295170 18 0
17350 643681 9 0
17351 1136909 46 0
17352 1138000 64 0
17353 854915 24 0
17354 27034 18 0
17355 207221 21 0
17356 125713 62 0
17357 503883 7 0
17358 1140642 70 0
17359 181850 2 0
17360 182621 26 0
17361 108876 55 0
17362 160279 55 0
17363 1115581 13 0
17364 16029 14 0
17365 28212 12 0
17366 1153436 70 0
17367 1153445 63 0
17368 653564 24 0
17369 1136394 18 0
17370 186140 46 0
17371 20222 55 0
17372 818464 20 0
17373 422139 8 0
17374 67474 59 0
17375 1112475 18 0
17376 92871 18 0
17377 191766 15 0
17378 1137776 59 0
17379 292380 2 0
17380 1104634 17 0
17381 1129621 8 0
17382 189566 9 0
17383 1103368 63 0
17384 878641 58 0
17385 189577 9 0
17386 102200 50 0
17387 1153735 54 0
17388 148629 1 0
17389 792697 70 0
17390 7430 10 0
17391 1153864 7 0
17392 20857 11 0
17393 1152415 63 0
17394 1138602 14 0
17395 629988 15 0
17396 1133216 17 0
17397 1154303 35 0
17398 1102978 26 0
17399 1107910 12 0
17400 752384 35 0
17401 151737 48 0
17402 204242 24 0
17403 1109288 46 0
17404 1106160 70 0
17405 1140841 60 0
17406 284605 58 0
17407 1152756 11 0
17408 840501 60 0
17409 1152163 53 0
17410 1113101 70 0
17411 211466 32 0
17412 1113349 35 0
17413 374649 8 0
17414 1102844 35 0
17415 1108598 58 0
17416 71412 19 0
17417 857207 39 0
17418 1123544 60 0
17419 94077 19 0
17420 644361 9 0
17421 760532 70 0
17422 23069 9 0
17423 36142 2 0
17424 879537 61 0
17425 333511 69 0
17426 111635 62 0
17427 41846 63 0
17428 667499 47 0
17429 1127574 48 0
17430 827651 46 0
17431 1133687 1 0
17432 1129673 8 0
17433 61367 17 0
17434 795357 66 0
17435 500725 48 0
17436 1152165 60 0
17437 749684 62 0
17438 603208 46 0
17439 1115520 18 0
17440 1128416 8 0
17441 19207 62 0
17442 11321 46 0
17443 1123883 23 0
17444 152469 56 0
17445 1105623 41 0
17446 1102675 18 0
17447 467818 58 0
17448 11429 61 0
17449 1848 27 0
17450 220420 7 0
17451 399994 15 0
17452 377303 7 0
17453 1125877 48 0
17454 150763 66 0
17455 628843 15 0
17456 1237 8 0
17457 781008 58 0
17458 16560 68 0
17459 37482 14 0
17460 4792 4 0
17461 105081 15 0
17462 130303 4 0
17463 84937 30 0
17464 1152228 40 0
17465 906731 46 0
17466 92825 46 0
17467 32926 15 0
17468 1125433 56 0
17469 1119095 13 0
17470 1116526 68 0
17471 134004 53 0
17472 1136203 18 0
17473 1133308 4 0
17474 1154791 62 0
17475 558739 32 0
17476 1135627 63 0
17477 90136 16 0
17478 311332 52 0
17479 82329 21 0
17480 797935 55 0
17481 1152872 60 0
17482 101932 5 0
17483 1137456 7 0
17484 379875 44 0
17485 233499 65 0
17486 498798 70 0
17487 99289 18 0
17488 776839 46 0
17489 147329 67 0
17490 1131961 20 0
17491 79860 1 0
17492 137024 58 0
17493 85788 63 0
17494 1126093 60 0
17495 1126884 14 0
17496 50075 64 0
17497 13495 48 0
17498 1104911 6 0
17499 218182 18 0
17500 195101 28 0
17501 628572 18 0
17502 761288 1 0
17503 248425 7 0
17504 92889 14 0
17505 1107073 10 0
17506 307015 7 0
17507 797993 46 0
17508 856490 70 0
17509 34080 5 0
17510 712996 55 0
17511 934505 56 0
17512 101439 68 0
17513 33549 23 0
17514 880679 37 0
17515 300179 1 0
17516 49455 19 0
17517 558064 58 0
17518 1139042 37 0
17519 8283 28 0
17520 78005 68 0
17521 23304 62 0
17522 1135112 27 0
17523 1153910 15 0
17524 207533 46 0
17525 1154252 40 0
17526 20299 62 0
17527 157340 54 0
17528 1140231 8 0
17529 399370 8 0
17530 752331 66 0
17531 151708 8 0
17532 1272 12 0
17533 13415 70 0
17534 1139228 32 0
17535 762573 35 0
17536 1121279 60 0
17537 21628 68 0
17538 600404 2 0
17539 141265 64 0
17540 49303 56 0
17541 32744 4 0
17542 149552 58 0
17543 149632 15 0
17544 1154120 46 0
17545 18804 27 0
17546 37049 29 0
17547 128715 32 0
17548 55403 11 0
17549 13885 8 0
17550 1131172 9 0
17551 1153721 17 0
17552 1137334 46 0
17553 1152301 60 0
17554 2682 18 0
17555 1111443 9 0
17556 769296 22 0
17557 457344 30 0
17558 1105940 57 0
17559 611184 64 0
17560 1154769 54 0
17561 241164 59 0
17562 12373 16 0
17563 1154351 18 0
17564 1109148 4 0
17565 1103587 70 0
17566 1135977 18 0
17567 1122205 35 0
17568 9601 63 0
17569 1119430 53 0
17570 1119651 36 0
17571 1136418 49 0
17572 1126794 59 0
17573 198753 67 0
17574 1153797 40 0
17575 304936 70 0
17576 407167 39 0
17577 243268 16 0
17578 791168 2 0
17579 390442 18 0
17580 69954 1 0
17581 1135227 4 0
17582 1117603 54 0
17583 286618 17 0
17584 299555 2 0
17585 1152310 26 0
17586 57663 18 0
17587 1152411 61 0
17588 50439 48 0
17589 2148 36 0
17590 689684 8 0
17591 335458 1 0
17592 1153310 20 0
17593 1138565 62 0
17594 1114029 36 0
17595 1108788 64 0
17596 172055 23 0
17597 24080 60 0
17598 171387 14 0
17599 1112432 61 0
17600 1127163 5 0
17601 1152177 68 0
17602 21657 5 0
17603 99023 8 0
17604 39041 59 0
17605 206812 35 0
17606 245278 15 0
17607 586770 4 0
17608 875430 24 0
17609 1152927 17 0
17610 1134599 31 0
17611 4822 1 0
17612 325855 63 0
17613 668 62 0
17614 189774 9 0
17615 548155 46 0
17616 417609 5 0
17617 40349 46 0
17618 1115088 2 0
17619 155650 46 0
17620 1126129 61 0
17621 2702 8 0
17622 1152868 63 0
17623 479858 30 0
17624 1154783 66 0
17625 1120256 14 0
17626 1154743 46 0
17627 9950 46 0
17628 82402 56 0
17629 55363 49 0
17630 969188 61 0
17631 1153100 14 0
17632 46536 8 0
17633 1135122 8 0
17634 440914 58 0
17635 1133086 41 0
17636 1140944 30 0
17637 1134042 44 0
17638 66556 7 0
17639 2271 36 0
17640 1126945 36 0
17641 255073 60 0
17642 634902 7 0
17643 1153507 27 0
17644 579853 13 0
17645 1103416 6 0
17646 1692 4 0
17647 370246 40 0
17648 1135456 58 0
17649 1122939 48 0
17650 25682 67 0
17651 1107645 29 0
17652 1152672 6 0
17653 604595 67 0
17654 36541 15 0
17655 1133640 61 0
17656 94348 27 0
17657 1134469 44 0
17658 863021 60 0
17659 1047048 68 0
17660 1118704 49 0
17661 539268 44 0
17662 1135765 18 0
17663 181102 41 0
17664 696249 19 0
17665 1122526 8 0
17666 2514 62 0
17667 14639 61 0
17668 1138947 53 0
17669 400324 19 0
17670 712896 32 0
17671 1107450 48 0
17672 1125193 27 0
17673 100670 54 0
17674 5462 8 0
17675 85052 18 0
17676 1137562 16 0
17677 686559 8 0
17678 318520 17 0
17679 43981 61 0
17680 297556 35 0
17681 1106748 19 0
17682 1118986 33 0
17683 1140437 63 0
17684 1134911 44 0
17685 277276 33 0
17686 345907 4 0
17687 1112953 16 0
17688 1102850 8 0
17689 35999 35 0
17690 27642 61 0
17691 135765 11 0
17692 1122009 46 0
17693 1131281 18 0
17694 1135863 46 0
17695 88900 70 0
17696 368966 45 0
17697 5057 52 0
17698 20942 12 0
17699 776778 69 0
17700 267824 8 0
17701 1110718 63 0
17702 188366 2 0
17703 1154049 68 0
17704 1119932 42 0
17705 507102 1 0
17706 158614 12 0
17707 1104186 9 0
17708 346243 12 0
17709 77654 18 0
17710 8471 60 0
17711 34725 70 0
17712 1105361 10 0
17713 65212 8 0
17714 1129773 26 0
17715 1133038 8 0
17716 351677 36 0
17717 726928 38 0
17718 735696 48 0
17719 743116 26 0
17720 12444 46 0
17721 15718 26 0
17722 1112297 14 0
17723 47290 55 0
17724 24856 54 0
17725 69418 8 0
17726 1139831 18 0
17727 1121241 61 0
17728 18277 17 0
17729 577682 15 0
17730 814218 51 0
17731 754135 35 0
17732 179180 8 0
17733 72171 60 0
17734 175795 62 0
17735 47298 55 0
17736 590142 46 0
17737 347982 14 0
17738 61375 17 0
17739 33440 63 0
17740 101263 12 0
17741 1136850 35 0
17742 182892 50 0
17743 1152723 41 0
17744 126479 14 0
17745 130137 55 0
17746 193931 8 0
17747 1116530 9 0
17748 299292 16 0
17749 615255 60 0
17750 711493 18 0
17751 583441 32 0
17752 1135752 15 0
17753 37879 9 0
17754 129532 19 0
17755 58846 67 0
17756 52417 64 0
17757 493019 27 0
17758 41371 41 0
17759 71535 40 0
17760 1124723 17 0
17761 1110209 9 0
17762 568333 4 0
17763 300071 9 0
17764 1105200 41 0
17765 25036 70 0
17766 45343 60 0
17767 40038 62 0
17768 441087 32 0
17769 856593 16 0
17770 76720 36 0
17771 1137981 5 0
17772 212723 14 0
17773 1132980 60 0
17774 277229 60 0
17775 1130888 50 0
17776 230850 30 0
17777 1152284 68 0
17778 820383 60 0
17779 852613 22 0
17780 1106935 70 0
17781 19780 55 0
17782 1131394 36 0
17783 66461 56 0
17784 150699 62 0
17785 28459 14 0
17786 371612 1 0
17787 1115911 28 0
17788 367931 18 0
17789 618099 18 0
17790 815798 13 0
17791 631725 46 0
17792 21690 4 0
17793 1114345 30 0
17794 13897 15 0
17795 212011 19 0
17796 11303 46 0
17797 58695 6 0
17798 18353 58 0
17799 49147 59 0
17800 750773 46 0
17801 1139136 67 0
17802 4344 14 0
17803 1130914 46 0
17804 1115853 57 0
17805 248688 66 0
17806 714289 9 0
17807 143108 63 0
17808 1114130 18 0
17809 103551 53 0
17810 1136715 62 0
17811 46527 9 0
17812 822159 14 0
17813 1133583 30 0
17814 73635 31 0
17815 1124211 18 0
17816 852082 32 0
17817 176152 4 0
17818 30250 14 0
17819 1104092 13 0
17820 204371 30 0
17821 594483 7 0
17822 25400 63 0
17823 1116375 15 0
17824 1123486 1 0
17825 83449 6 0
17826 863898 66 0
17827 1103108 8 0
17828 1124837 9 0
17829 523820 64 0
17830 213044 58 0
17831 436993 48 0
17832 1139869 15 0
17833 1152445 24 0
17834 1113012 55 0
17835 310530 6 0
17836 41484 17 0
17837 241770 35 0
17838 578347 8 0
17839 529675 58 0
17840 30757 37 0
17841 319861 36 0
17842 368657 8 0
17843 26850 8 0
17844 42776 13 0
17845 1153084 61 0
17846 26388 14 0
17847 383817 2 0
17848 1104180 59 0
17849 1125895 10 0
17850 76239 20 0
17851 1124512 46 0
17852 308681 34 0
17853 155736 12 0
17854 26946 15 0
17855 69568 59 0
17856 507160 51 0
17857 400803 1 0
17858 1139351 60 0
17859 1136382 18 0
17860 1128317 7 0
17861 25734 18 0
17862 384591 14 0
17863 1133387 15 0
17864 771963 56 0
17865 1104495 8 0
17866 282334 10 0
17867 1153027 42 0
17868 183113 50 0
17869 1153299 36 0
17870 1135460 36 0
17871 11499 56 0
17872 151104 58 0
17873 805155 57 0
17874 1103095 53 0
17875 1152080 10 0
17876 27535 9 0
17877 1131290 18 0
17878 14713 62 0
17879 21033 2 0
17880 1102621 8 0
17881 40922 6 0
17882 6941 11 0
17883 1119123 19 0
17884 1105884 36 0
17885 13686 8 0
17886 1154113 59 0
17887 628459 8 0
17888 102607 62 0
17889 1104007 12 0
17890 61534 68 0
17891 1127942 1 0
17892 1153644 63 0
17893 1152785 15 0
17894 1128997 7 0
17895 61577 19 0
17896 1104163 17 0
17897 1115545 12 0
17898 814578 7 0
17899 1153186 60 0
17900 34232 56 0
17901 646419 9 0
17902 10755 62 0
17903 262108 8 0
17904 784192 58 0
17905 178995 62 0
17906 152615 35 0
17907 1107039 54 0
17908 1129449 53 0
17909 60099 15 0
17910 1106122 18 0
17911 1137033 46 0
17912 344513 55 0
17913 1152873 24 0
17914 70374 5 0
17915 94743 18 0
17916 115420 5 0
17917 61847 69 0
17918 1108064 33 0
17919 105247 65 0
17920 1134234 58 0
17921 1109891 8 0
17922 307039 7 0
17923 110105 15 0
17924 594047 7 0
17925 695742 20 0
17926 855885 64 0
17927 522338 9 0
17928 1132175 60 0
17929 393660 45 0
17930 948846 8 0
17931 95140 60 0
17932 85141 64 0
17933 1131972 24 0
17934 1118071 46 0
17935 55640 58 0
17936 817094 21 0
17937 288459 37 0
17938 1126528 4 0
17939 85506 70 0
17940 1153562 70 0
17941 297573 18 0
17942 194102 55 0
17943 25981 62 0
17944 14525 27 0
17945 1153430 4 0
17946 9113 65 0
17947 1132619 55 0
17948 898025 14 0
17949 1131652 18 0
17950 7223 62 0
17951 976364 2 0
17952 116461 13 0
17953 75900 4 0
17954 1153798 5 0
17955 1152802 5 0
17956 1131570 66 0
17957 1123959 47 0
17958 27254 12 0
17959 748112 15 0
17960 1153883 29 0
17961 755615 18 0
17962 196572 4 0
17963 1123197 14 0
17964 566168 1 0
17965 930987 55 0
17966 36616 5 0
17967 103165 42 0
17968 68486 27 0
17969 1120741 44 0
17970 1109896 65 0
17971 1117157 55 0
17972 712809 1 0
17973 241091 63 0
17974 1135893 1 0
17975 354796 55 0
17976 1154479 70 0
17977 699640 30 0
17978 22835 8 0
17979 1020251 35 0
17980 1153720 23 0
17981 1125839 40 0
17982 162230 46 0
17983 52982 4 0
17984 142673 60 0
17985 1139149 36 0
17986 3051 14 0
17987 1152222 5 0
17988 1111879 28 0
17989 169489 35 0
17990 151871 15 0
17991 68575 33 0
17992 701490 17 0
17993 114272 14 0
17994 577227 7 0
17995 519124 62 0
17996 1133380 18 0
17997 1627 60 0
17998 1154304 26 0
17999 72845 5 0
18000 43424 58 0
18001 669775 24 0
18002 30901 12 0
18003 1121537 12 0
18004 628458 8 0
18005 1137750 68 0
18006 1123660 31 0
18007 249811 37 0
18008 576928 44 0
18009 1154439 46 0
18010 192916 15 0
18011 1119447 69 0
18012 282286 62 0
18013 31215 30 0
18014 276548 19 0
18015 703985 18 0
18016 1154122 8 0
18017 1116860 18 0
18018 12615 33 0
18019 133748 17 0
18020 1111544 6 0
18021 196254 60 0
18022 1126957 19 0
18023 219974 58 0
18024 1105598 53 0
18025 170472 35 0
18026 218444 37 0
18027 442253 32 0
18028 4329 9 0
18029 850389 28 0
18030 1135549 61 0
18031 724731 29 0
18032 671404 61 0
18033 1104670 19 0
18034 572377 46 0
18035 1111722 40 0
18036 704080 18 0
18037 90145 14 0
18038 1113673 8 0
18039 1152219 40 0
18040 27095 5 0
18041 281161 48 0
18042 102061 7 0
18043 594543 7 0
18044 49482 8 0
18045 1110813 68 0
18046 325269 62 0
18047 1119888 59 0
18048 482625 70 0
18049 365069 13 0
18050 150284 19 0
18051 664345 19 0
18052 1132400 13 0
18053 1112681 6 0
18054 88192 68 0
18055 270085 7 0
18056 1121701 15 0
18057 813848 22 0
18058 1107066 15 0
18059 202557 24 0
18060 1133339 1 0
18061 1130915 8 0
18062 1153713 46 0
18063 1120079 21 0
18064 242637 8 0
18065 1106192 58 0
18066 1114222 9 0
18067 122638 46 0
18068 1131151 8 0
18069 1154407 46 0
18070 1136958 46 0
18071 822 4 0
18072 1132908 13 0
18073 41847 63 0
18074 432702 8 0
18075 753385 60 0
18076 25265 67 0
18077 1116440 69 0
18078 1140286 59 0
18079 705494 18 0
18080 1155137 23 0
18081 6318 6 0
18082 1131745 8 0
18083 1111236 33 0
18084 180486 60 0
18085 39747 60 0
18086 26567 60 0
18087 25963 68 0
18088 1136089 18 0
18089 1135761 15 0
18090 46933 57 0
18091 227262 58 0
18092 1730 5 0
18093 1128529 5 0
18094 17291 46 0
18095 1153741 60 0
18096 1139871 63 0
18097 406677 28 0
18098 679689 70 0
18099 1153970 42 0
18100 154560 44 0
18101 131317 8 0
18102 1119042 23 0
18103 198719 30 0
18104 846532 58 0
18105 19296 60 0
18106 1128827 15 0
18107 1128943 7 0
18108 4662 53 0
18109 320489 53 0
18110 1116047 26 0
18111 604575 67 0
18112 71051 64 0
18113 627866 36 0
18114 5348 8 0
18115 391021 36 0
18116 14905 62 0
18117 24738 65 0
18118 561581 9 0
18119 592993 7 0
18120 38875 60 0
18121 11962 21 0
18122 20352 46 0
18123 1154740 16 0
18124 103482 8 0
18125 1119050 41 0
18126 1152815 15 0
18127 709424 44 0
18128 719772 41 0
18129 1153800 64 0
18130 1107848 53 0
18131 1153566 17 0
18132 6493 60 0
18133 7432 10 0
18134 80699 68 0
18135 117491 54 0
18136 180416 25 0
18137 1134358 67 0
18138 1108629 53 0
18139 30959 16 0
18140 78554 8 0
18141 60167 66 0
18142 539517 41 0
18143 569868 32 0
18144 1130653 6 0
18145 548145 46 0
18146 166429 8 0
18147 90392 15 0
18148 33044 14 0
18149 344813 56 0
18150 1153465 46 0
18151 10894 68 0
18152 1111940 70 0
18153 1116569 8 0
18154 24373 19 0
18155 829798 57 0
18156 119676 18 0
18157 1116845 62 0
18158 390517 35 0
18159 1121496 55 0
18160 9613 32 0
18161 855841 63 0
18162 10516 68 0
18163 1131611 12 0
18164 62661 36 0
18165 1126877 58 0
18166 575077 7 0
18167 1153205 62 0
18168 1118102 21 0
18169 42847 8 0
18170 242996 64 0
18171 310416 61 0
18172 1152283 37 0
18173 66022 18 0
18174 627864 33 0
18175 429802 13 0
18176 45052 9 0
18177 173597 60 0
18178 582139 8 0
18179 119631 40 0
18180 32451 18 0
18181 149405 24 0
18182 628500 10 0
18183 1152150 8 0
18184 682666 10 0
18185 62922 22 0
18186 22321 55 0
18187 1154101 40 0
18188 1122006 14 0
18189 363038 70 0
18190 1131513 27 0
18191 827495 4 0
18192 639858 18 0
18193 1152973 14 0
18194 771167 68 0
18195 1102911 46 0
18196 73401 61 0
18197 95557 15 0
18198 326551 46 0
18199 1127573 24 0
18200 42067 24 0
18201 1114742 68 0
18202 95422 10 0
18203 1130899 14 0
18204 32246 41 0
18205 794185 55 0
18206 6170 10 0
18207 1137591 1 0
18208 81429 5 0
18209 701253 58 0
18210 1128437 12 0
18211 1136650 64 0
18212 39904 8 0
18213 170798 6 0
18214 10071 68 0
18215 178400 6 0
18216 318201 56 0
18217 1127590 15 0
18218 1137780 58 0
18219 750459 22 0
18220 18077 48 0
18221 15751 62 0
18222 1113206 42 0
18223 233795 27 0
18224 1108326 64 0
18225 511080 1 0
18226 231589 34 0
18227 28851 7 0
18228 927429 5 0
18229 818512 4 0
18230 3636 17 0
18231 126470 15 0
18232 823267 18 0
18233 990743 46 0
18234 1103439 17 0
18235 1131565 8 0
18236 1154405 46 0
18237 1104248 58 0
18238 1123216 45 0
18239 1153689 23 0
18240 1133146 4 0
18241 1154701 58 0
18242 6216 10 0
18243 18083 66 0
18244 1152625 21 0
18245 129365 58 0
18246 1120378 14 0
18247 446271 9 0
18248 6425 30 0
18249 205192 8 0
18250 1139675 4 0
18251 1112096 2 0
18252 733424 16 0
18253 414674 64 0
18254 102529 64 0
18255 137790 12 0
18256 1117406 68 0
18257 616180 60 0
18258 1107569 8 0
18259 1130939 35 0
18260 1009876 14 0
18261 1116918 69 0
18262 27199 12 0
18263 1108222 4 0
18264 40513 20 0
18265 288904 49 0
18266 1112021 60 0
18267 1860 24 0
18268 93620 67 0
18269 430439 15 0
18270 1108148 15 0
18271 1120306 43 0
18272 1152668 56 0
18273 790784 70 0
18274 4121 19 0
18275 26381 14 0
18276 41177 58 0
18277 1104155 9 0
18278 1112443 62 0
18279 119035 27 0
18280 1107936 36 0
18281 1131349 8 0
18282 71519 37 0
18283 1135652 41 0
18284 249491 60 0
18285 1119609 14 0
18286 1133318 47 0
18287 207987 28 0
18288 394447 45 0
18289 1112879 46 0
18290 723142 44 0
18291 1118546 9 0
18292 1137803 41 0
18293 240412 34 0
18294 1127866 18 0
18295 107177 12 0
18296 51047 14 0
18297 1133293 46 0
18298 532424 24 0
18299 54102 29 0
18300 20233 55 0
18301 1126533 1 0
18302 1109699 32 0
18303 461103 46 0
18304 1119708 7 0
18305 1103169 36 0
18306 1154069 14 0
18307 207395 6 0
18308 615906 60 0
18309 1154274 42 0
18310 256688 3 0
18311 1120502 64 0
18312 180311 18 0
18313 1153751 23 0
18314 763667 24 0
18315 891841 67 0
18316 1130598 8 0
18317 144325 13 0
18318 7049 69 0
18319 1128644 26 0
18320 13195 10 0
18321 1153006 69 0
18322 355353 16 0
18323 1103480 24 0
18324 848995 24 0
18325 378578 13 0
18326 166984 21 0
18327 240610 4 0
18328 672064 8 0
18329 545152 46 0
18330 39265 19 0
18331 1153481 24 0
18332 108857 44 0
18333 1154609 62 0
18334 59307 18 0
18335 16476 8 0
18336 848491 16 0
18337 361801 34 0
18338 1116103 63 0
18339 169813 56 0
18340 1117786 11 0
18341 1107781 46 0
18342 6558 17 0
18343 225517 31 0
18344 82589 15 0
18345 1135232 55 0
18346 647794 57 0
18347 1136564 62 0
18348 4211 44 0
18349 1123999 55 0
18350 1154226 55 0
18351 26051 68 0
18352 26290 48 0
18353 1126296 15 0
18354 356290 41 0
18355 25838 70 0
18356 177510 60 0
18357 1140213 16 0
18358 65400 63 0
18359 5549 60 0
18360 41356 41 0
18361 503163 24 0
18362 482512 20 0
18363 392717 16 0
18364 31337 27 0
18365 1152100 63 0
18366 6209 10 0
18367 1131055 18 0
18368 89246 55 0
18369 204249 24 0
18370 221723 1 0
18371 47796 59 0
18372 13333 66 0
18373 48800 18 0
18374 28122 27 0
18375 1138599 4 0
18376 2454 16 0
18377 1112783 34 0
18378 659981 20 0
18379 780699 63 0
18380 1108938 13 0
18381 131714 46 0
18382 31076 11 0
18383 1119472 24 0
18384 26490 65 0
18385 1118905 61 0
